Record_ID,Address,Postal_Code,X,Y,Fixed_Unit_Sequence,Sector,Demand,Service_Time,Extra_Time,Zone_Priority,zoneType,Route,Sequence
2408845,Rantatie 7 B 4,85410,24.49515136,63.89940772,4,854101,1,0.002,0,854101,N,854101,4490
2408846,Rantatie 7 A 3,85410,24.49515136,63.89940772,5,854101,1,0.002,0,854101,N,854101,4500
2408847,Rantatie 7 A 2,85410,24.49515136,63.89940772,6,854101,1,0.002,0,854101,N,854101,4510
2408848,Rantatie 7 A 1,85410,24.49515136,63.89940772,7,854101,1,0.002,0,854101,N,854101,4520
2408840,Rantatie 5 B 6,85410,24.49689141,63.89908777,1,854101,1,0.002,0.003,854101,N,854101,4530
2408839,Rantatie 5 B 5,85410,24.49689141,63.89908777,2,854101,1,0.002,0,854101,N,854101,4540
2408838,Rantatie 5 B 4,85410,24.49689141,63.89908777,3,854101,1,0.002,0,854101,N,854101,4550
2408837,Rantatie 5 A 3,85410,24.49689141,63.89908777,4,854101,1,0.002,0,854101,N,854101,4560
2408836,Rantatie 5 A 2,85410,24.49689141,63.89908777,5,854101,1,0.002,0,854101,N,854101,4570
2408835,Rantatie 5 A 1,85410,24.49689141,63.89908777,6,854101,1,0.002,0,854101,N,854101,4580
4959992,Kangastie 10,85410,24.49583256,63.89748074,1,854101,1,0.002,0.003,854101,N,854101,4590
4113737,Kangastie 17,85410,24.49550242,63.89661335,1,854101,1,0.002,0.003,854101,N,854101,4600
5725197,Kangastie 16,85410,24.49550242,63.89661335,2,854101,1,0.002,0,854101,N,854101,4610
2408857,Kangastie 18,85410,24.49550242,63.89661335,3,854101,1,0.002,0,854101,N,854101,4620
2408856,Kangastie 25,85410,24.49370718,63.89641173,1,854101,1,0.002,0.003,854101,N,854101,4630
2408855,Kangastie 20,85410,24.49370718,63.89641173,2,854101,1,0.002,0,854101,N,854101,4640
3740323,Kangastie 21,85410,24.49370718,63.89641173,3,854101,1,0.002,0,854101,N,854101,4650
2408858,Kangastie 13,85410,24.49596789,63.89664833,1,854101,1,0.002,0.003,854101,N,854101,4660
5748723,Kangastie 13 as 2,85410,24.49596789,63.89664833,2,854101,1,0.002,0,854101,N,854101,4670
3740324,Kangastie 8,85410,24.49635784,63.8977591,1,854101,1,0.002,0.003,854101,N,854101,4680
2408859,Rantatie 1 E 15,85410,24.49911526,63.89905441,1,854101,1,0.002,0.003,854101,N,854101,4690
2408860,Rantatie 1 E 14,85410,24.49911526,63.89905441,2,854101,1,0.002,0,854101,N,854101,4700
2408861,Rantatie 1 D 13,85410,24.49911526,63.89905441,3,854101,1,0.002,0,854101,N,854101,4710
2408862,Rantatie 1 D 12,85410,24.49911526,63.89905441,4,854101,1,0.002,0,854101,N,854101,4720
2408863,Rantatie 1 D 11,85410,24.49911526,63.89905441,5,854101,1,0.002,0,854101,N,854101,4730
2408864,Rantatie 1 D 10,85410,24.49911526,63.89905441,6,854101,1,0.002,0,854101,N,854101,4740
2408865,Rantatie 1 C 9,85410,24.49911526,63.89905441,7,854101,1,0.002,0,854101,N,854101,4750
2408866,Rantatie 1 C 8,85410,24.49911526,63.89905441,8,854101,1,0.002,0,854101,N,854101,4760
2408867,Rantatie 1 C 7,85410,24.49911526,63.89905441,9,854101,1,0.002,0,854101,N,854101,4770
2408868,Rantatie 1 B 6,85410,24.49911526,63.89905441,10,854101,1,0.002,0,854101,N,854101,4780
2408869,Rantatie 1 B 5,85410,24.49911526,63.89905441,11,854101,1,0.002,0,854101,N,854101,4790
2408870,Rantatie 1 B 4,85410,24.49911526,63.89905441,12,854101,1,0.002,0,854101,N,854101,4800
2408871,Rantatie 1 B 3,85410,24.49911526,63.89905441,13,854101,1,0.002,0,854101,N,854101,4810
2408872,Rantatie 1 A 2,85410,24.49911526,63.89905441,14,854101,1,0.002,0,854101,N,854101,4820
2408873,Rantatie 1 A 1,85410,24.49911526,63.89905441,15,854101,1,0.002,0,854101,N,854101,4830
3537458,Juolukkatie 1 A 1,85410,24.50093687,63.90514452,1,854101,1,0.002,0.003,854101,N,854101,4850
3537457,Juolukkatie 1 A 2,85410,24.50093687,63.90514452,2,854101,1,0.002,0,854101,N,854101,4860
3537456,Juolukkatie 1 A 3,85410,24.50093687,63.90514452,3,854101,1,0.002,0,854101,N,854101,4870
3537455,Juolukkatie 1 B 4,85410,24.50093687,63.90514452,4,854101,1,0.002,0,854101,N,854101,4880
3537454,Juolukkatie 1 B 5,85410,24.50093687,63.90514452,5,854101,1,0.002,0,854101,N,854101,4890
3537453,Juolukkatie 1 B 6,85410,24.50093687,63.90514452,6,854101,1,0.002,0,854101,N,854101,4900
3537452,Juolukkatie 1 C 7,85410,24.50093687,63.90514452,7,854101,1,0.002,0,854101,N,854101,4910
3537451,Juolukkatie 1 C 8,85410,24.50093687,63.90514452,8,854101,1,0.002,0,854101,N,854101,4920
3537450,Juolukkatie 1 C 9,85410,24.50093687,63.90514452,9,854101,1,0.002,0,854101,N,854101,4930
3537449,Juolukkatie 1 D 10,85410,24.50093687,63.90514452,10,854101,1,0.002,0,854101,N,854101,4940
3537448,Juolukkatie 1 D 11,85410,24.50093687,63.90514452,11,854101,1,0.002,0,854101,N,854101,4950
3537447,Juolukkatie 1 D 12,85410,24.50093687,63.90514452,12,854101,1,0.002,0,854101,N,854101,4960
3537446,Juolukkatie 1 E 13,85410,24.50093687,63.90514452,13,854101,1,0.002,0,854101,N,854101,4970
3537445,Juolukkatie 1 E 14,85410,24.50093687,63.90514452,14,854101,1,0.002,0,854101,N,854101,4980
3537444,Juolukkatie 1 E 15,85410,24.50093687,63.90514452,15,854101,1,0.002,0,854101,N,854101,4990
3537443,Juolukkatie 1 F 16,85410,24.50093687,63.90514452,16,854101,1,0.002,0,854101,N,854101,5000
3537442,Juolukkatie 1 F 17,85410,24.50093687,63.90514452,17,854101,1,0.002,0,854101,N,854101,5010
3537441,Juolukkatie 1 F 18,85410,24.50093687,63.90514452,18,854101,1,0.002,0,854101,N,854101,5020
1633311,Puolukkatie 4,85410,24.50224982,63.9039016,1,854101,1,0.002,0.003,854101,N,854101,5030
4761288,Puolukkatie 7,85410,24.49937207,63.90440841,1,854101,1,0.002,0.003,854101,N,854101,5040
1633323,Puolukkatie 9 as 1,85410,24.49937207,63.90440841,2,854101,1,0,0,854101,N,854101,5050
1633322,Puolukkatie 9 as 2,85410,24.49937207,63.90440841,3,854101,1,0.002,0,854101,N,854101,5060
1633324,Puolukkatie 5,85410,24.49937207,63.90440841,4,854101,1,0.002,0,854101,N,854101,5070
1633312,Puolukkatie 3 A 1,85410,24.50130268,63.90401092,1,854101,1,0.002,0.003,854101,N,854101,5080
1633313,Puolukkatie 3 A 2,85410,24.50130268,63.90401092,2,854101,1,0.002,0,854101,N,854101,5090
1633314,Puolukkatie 3 A 3,85410,24.50130268,63.90401092,3,854101,1,0.002,0,854101,N,854101,5100
1633315,Puolukkatie 3 A 4,85410,24.50130268,63.90401092,4,854101,1,0.002,0,854101,N,854101,5110
1633316,Puolukkatie 3 A 5,85410,24.50130268,63.90401092,5,854101,1,0.002,0,854101,N,854101,5120
1633317,Puolukkatie 3 A 6,85410,24.50130268,63.90401092,6,854101,1,0.002,0,854101,N,854101,5130
1633318,Puolukkatie 3 A 7,85410,24.50130268,63.90401092,7,854101,1,0.002,0,854101,N,854101,5140
1633319,Puolukkatie 3 A 8,85410,24.50130268,63.90401092,8,854101,1,0.002,0,854101,N,854101,5150
1633320,Puolukkatie 3 B 9,85410,24.50130268,63.90401092,9,854101,1,0.002,0,854101,N,854101,5160
1633321,Puolukkatie 3 B 10,85410,24.50130268,63.90401092,10,854101,1,0.002,0,854101,N,854101,5170
419439,Puolukkatie 1 as 8,85410,24.5023292,63.90369653,1,854101,1,0.002,0.003,854101,N,854101,5180
419438,Puolukkatie 1 as 7,85410,24.5023292,63.90369653,2,854101,1,0.002,0,854101,N,854101,5190
419434,Puolukkatie 1 as 6,85410,24.5023292,63.90369653,3,854101,1,0.002,0,854101,N,854101,5200
419436,Puolukkatie 1 as 5,85410,24.5023292,63.90369653,4,854101,1,0.002,0,854101,N,854101,5210
419435,Puolukkatie 1 as 4,85410,24.5023292,63.90369653,5,854101,1,0.002,0,854101,N,854101,5220
419437,Puolukkatie 1 as 3,85410,24.5023292,63.90369653,6,854101,1,0.002,0,854101,N,854101,5230
419433,Puolukkatie 1 as 2,85410,24.5023292,63.90369653,7,854101,1,0.002,0,854101,N,854101,5240
419432,Puolukkatie 1 as 1,85410,24.5023292,63.90369653,8,854101,1,0.002,0,854101,N,854101,5250
4040691,Marjatie 21,85410,24.49961865,63.90301245,1,854101,1,0.002,0.003,854101,N,854101,5260
4037606,Marjatie 19,85410,24.49892406,63.90326075,1,854101,1,0.002,0.003,854101,N,854101,5270
419488,Marjatie 17,85410,24.49795179,63.90342346,1,854101,1,0.002,0.003,854101,N,854101,5280
3995699,Marjatie 15,85410,24.49795179,63.90342346,2,854101,1,0.002,0,854101,N,854101,5290
4129498,Marjatie 13,85410,24.49795179,63.90342346,3,854101,1,0.002,0,854101,N,854101,5300
419489,Marjatie 11,85410,24.49678568,63.90301734,1,854101,1,0.002,0.003,854101,N,854101,5310
419490,Marjatie 9,85410,24.49678568,63.90301734,2,854101,1,0.002,0,854101,N,854101,5320
419491,Marjatie 7,85410,24.49678568,63.90301734,3,854101,1,0.002,0,854101,N,854101,5330
3537440,Marjatie 5,85410,24.49844933,63.90264219,1,854101,1,0.002,0.003,854101,N,854101,5340
4372361,Marjatie 3,85410,24.49844933,63.90264219,2,854101,1,0.002,0,854101,N,854101,5350
4333124,Marjatie 1,85410,24.49844933,63.90264219,3,854101,1,0.002,0,854101,N,854101,5360
5604659,Mustikkatie 19,85410,24.50017916,63.90198094,1,854101,1,0.002,0.003,854101,N,854101,5370
4050481,Mustikkatie 21,85410,24.50017916,63.90198094,2,854101,1,0.002,0,854101,N,854101,5380
419476,Mustikkatie 23,85410,24.50017916,63.90198094,3,854101,1,0.002,0,854101,N,854101,5390
419478,Mustikkatie 12,85410,24.50017916,63.90198094,4,854101,1,0.002,0,854101,N,854101,5400
419477,Mustikkatie 10,85410,24.50017916,63.90198094,5,854101,1,0.002,0,854101,N,854101,5410
419475,Mustikkatie 17,85410,24.50231423,63.90134462,1,854101,1,0.002,0.003,854101,N,854101,5420
419479,Mustikkatie 15,85410,24.50231423,63.90134462,2,854101,1,0.002,0,854101,N,854101,5430
419481,Mustikkatie 13,85410,24.50231423,63.90134462,3,854101,1,0.002,0,854101,N,854101,5440
419480,Mustikkatie 8,85410,24.50231423,63.90134462,4,854101,1,0.002,0,854101,N,854101,5450
419482,Mustikkatie 11,85410,24.50231423,63.90134462,5,854101,1,0.002,0,854101,N,854101,5460
419483,Mustikkatie 9,85410,24.50311775,63.90193293,1,854101,1,0.002,0.003,854101,N,854101,5470
419484,Mustikkatie 7,85410,24.50311775,63.90193293,2,854101,1,0.002,0,854101,N,854101,5480
419485,Mustikkatie 4,85410,24.50311775,63.90193293,3,854101,1,0.002,0,854101,N,854101,5490
5924514,Mustikkatie 27,85410,24.50162975,63.90262532,1,854101,1,0.002,0.003,854101,N,854101,5500
3537439,Mustikkatie 16,85410,24.50162975,63.90262532,2,854101,1,0.002,0,854101,N,854101,5510
419486,Mustikkatie 1,85410,24.50162975,63.90262532,3,854101,1,0.002,0,854101,N,854101,5520
419487,Mustikkatie 25,85410,24.50162975,63.90262532,4,854101,1,0.002,0,854101,N,854101,5530
420018,Lakkatie 1 as 2,85410,24.50492719,63.90335538,1,854101,1,0.002,0.003,854101,N,854101,5540
420019,Lakkatie 1,85410,24.50492719,63.90335538,2,854101,1,0,0,854101,N,854101,5550
420017,Lakkatie 3,85410,24.50492719,63.90335538,3,854101,1,0.002,0,854101,N,854101,5560
420020,Lakkatie 4,85410,24.50492719,63.90335538,4,854101,1,0.002,0,854101,N,854101,5570
420021,Lakkatie 1 as 1,85410,24.50492719,63.90335538,5,854101,1,0.002,0,854101,N,854101,5580
420022,Hannuntie 24,85410,24.50736133,63.90371147,1,854101,1,0.002,0.003,854101,N,854101,5590
420023,Hannuntie 19,85410,24.50736133,63.90371147,2,854101,1,0.002,0,854101,N,854101,5600
420024,Hannuntie 17,85410,24.50771293,63.90411246,1,854101,1,0.002,0.003,854101,N,854101,5610
420025,Hannuntie 22,85410,24.50771293,63.90411246,2,854101,1,0.002,0,854101,N,854101,5620
420026,Hannuntie 20,85410,24.50771293,63.90411246,3,854101,1,0.002,0,854101,N,854101,5630
420027,Hannuntie 15,85410,24.50771293,63.90411246,4,854101,1,0.002,0,854101,N,854101,5640
419999,Hannunkuja 4,85410,24.50818186,63.90456932,1,854101,1,0.002,0.003,854101,N,854101,5650
420000,Hannuntie 18,85410,24.50818186,63.90456932,2,854101,1,0.002,0,854101,N,854101,5660
420001,Hannuntie 13,85410,24.50818186,63.90456932,3,854101,1,0.002,0,854101,N,854101,5670
420002,Hannunkuja 2,85410,24.50818186,63.90456932,4,854101,1,0.002,0,854101,N,854101,5680
420003,Hannuntie 11,85410,24.50877892,63.90518994,1,854101,1,0.002,0.003,854101,N,854101,5690
420004,Hannuntie 16,85410,24.50877892,63.90518994,2,854101,1,0.002,0,854101,N,854101,5700
420005,Hannuntie 9,85410,24.50877892,63.90518994,3,854101,1,0.002,0,854101,N,854101,5710
420006,Hannuntie 14,85410,24.50877892,63.90518994,4,854101,1,0.002,0,854101,N,854101,5720
420007,Hannuntie 7,85410,24.50877892,63.90518994,5,854101,1,0.002,0,854101,N,854101,5730
420008,Hannuntie 10,85410,24.50932212,63.90572886,1,854101,1,0.002,0.003,854101,N,854101,5740
420009,Hannuntie 8,85410,24.50932212,63.90572886,2,854101,1,0.002,0,854101,N,854101,5750
420010,Hannuntie 5,85410,24.50932212,63.90572886,3,854101,1,0.002,0,854101,N,854101,5760
420011,Hannuntie 6,85410,24.51001224,63.90644982,1,854101,1,0.002,0.003,854101,N,854101,5770
420012,Hannuntie 2,85410,24.51001224,63.90644982,2,854101,1,0.002,0,854101,N,854101,5780
420013,Hannuntie 4,85410,24.51001224,63.90644982,3,854101,1,0.002,0,854101,N,854101,5790
420014,Hannuntie 1,85410,24.51001224,63.90644982,4,854101,1,0.002,0,854101,N,854101,5800
3975158,Paavontie 8,85410,24.51001224,63.90644982,5,854101,1,0.002,0,854101,N,854101,5810
420015,Paavontie 8,85410,24.51001224,63.90644982,6,854101,1,0,0,854101,N,854101,5820
3537459,Paavontie 6,85410,24.51001224,63.90644982,7,854101,1,0.002,0,854101,N,854101,5830
419451,Paavontie 10,85410,24.50840923,63.90705951,1,854101,1,0.002,0.003,854101,N,854101,5840
419452,Paavontie 9,85410,24.50840923,63.90705951,2,854101,1,0.002,0,854101,N,854101,5850
419453,Paavontie 12,85410,24.50840923,63.90705951,3,854101,1,0.002,0,854101,N,854101,5860
419454,Vilhontie 1,85410,24.50840923,63.90705951,4,854101,1,0.002,0,854101,N,854101,5870
419455,Paavontie 14,85410,24.50840923,63.90705951,5,854101,1,0.002,0,854101,N,854101,5880
419456,Aarontie 2,85410,24.50840923,63.90705951,6,854101,1,0.002,0,854101,N,854101,5890
419460,Aarontie 4,85410,24.50659912,63.90793489,1,854101,1,0.002,0.003,854101,N,854101,5900
4938227,Aarontie 6,85410,24.50659912,63.90793489,2,854101,1,0.002,0,854101,N,854101,5910
419462,Aarontie 8,85410,24.50659912,63.90793489,3,854101,1,0.002,0,854101,N,854101,5920
419463,Aarontie 1,85410,24.50659912,63.90793489,4,854101,1,0.002,0,854101,N,854101,5930
419464,Aarontie 10,85410,24.50659912,63.90793489,5,854101,1,0.002,0,854101,N,854101,5940
3537460,Paavontie 21,85410,24.50695167,63.90717803,1,854101,1,0.002,0.003,854101,N,854101,5950
419457,Paavontie 19,85410,24.50695167,63.90717803,2,854101,1,0.002,0,854101,N,854101,5960
419458,Paavontie 17,85410,24.50695167,63.90717803,3,854101,1,0.002,0,854101,N,854101,5970
419459,Paavontie 15,85410,24.50695167,63.90717803,4,854101,1,0.002,0,854101,N,854101,5980
419226,Vilhontie 2,85410,24.50750656,63.90666699,1,854101,1,0,0.003,854101,N,854101,5990
419227,Vilhontie 3,85410,24.50750656,63.90666699,2,854101,1,0.002,0,854101,N,854101,6000
419228,Vilhontie 4,85410,24.50750656,63.90666699,3,854101,1,0.002,0,854101,N,854101,6010
419229,Vilhontie 5,85410,24.50750656,63.90666699,4,854101,1,0.002,0,854101,N,854101,6020
419230,Vilhonkuja 1,85410,24.50750656,63.90666699,5,854101,1,0.002,0,854101,N,854101,6030
419231,Vilhonkuja 4,85410,24.50750656,63.90666699,6,854101,1,0.002,0,854101,N,854101,6040
3537461,Vilhontie 7,85410,24.50750656,63.90666699,7,854101,1,0.002,0,854101,N,854101,6050
419232,Vilhontie 8,85410,24.50648365,63.90556331,1,854101,1,0.002,0.003,854101,N,854101,6060
419233,Vilhontie 11,85410,24.50648365,63.90556331,2,854101,1,0.002,0,854101,N,854101,6070
419234,Vilhontie 13,85410,24.50648365,63.90556331,3,854101,1,0.002,0,854101,N,854101,6080
419235,Vilhontie 6,85410,24.50648365,63.90556331,4,854101,1,0.002,0,854101,N,854101,6090
419237,Vilhontie 15,85410,24.50648365,63.90556331,5,854101,1,0.002,0,854101,N,854101,6100
419240,Vilhontie 10,85410,24.50648365,63.90556331,6,854101,1,0.002,0,854101,N,854101,6110
419239,Vilhontie 21,85410,24.50619503,63.90491208,1,854101,1,0.002,0.003,854101,N,854101,6120
419238,Vilhontie 19,85410,24.50619503,63.90491208,2,854101,1,0.002,0,854101,N,854101,6130
3740325,Vilhontie 12,85410,24.50619503,63.90491208,3,854101,1,0.002,0,854101,N,854101,6140
419236,Vilhontie 17,85410,24.50619503,63.90491208,4,854101,1,0.002,0,854101,N,854101,6150
421724,Heikintie 4,85410,24.51122409,63.90565386,1,854101,1,0.002,0.003,854101,N,854101,6160
421725,Heikintie 3,85410,24.51122409,63.90565386,2,854101,1,0.002,0,854101,N,854101,6170
421726,Heikintie 6,85410,24.51122409,63.90565386,3,854101,1,0.002,0,854101,N,854101,6180
421727,Heikintie 5,85410,24.51122409,63.90565386,4,854101,1,0.002,0,854101,N,854101,6190
421728,Heikintie 7,85410,24.51122409,63.90565386,5,854101,1,0.002,0,854101,N,854101,6200
421732,Heikintie 2,85410,24.51211437,63.90595639,1,854101,1,0.002,0.003,854101,N,854101,6210
421730,Paavontie 1,85410,24.51211437,63.90595639,2,854101,1,0.002,0,854101,N,854101,6220
421729,Paavontie 2,85410,24.51211437,63.90595639,3,854101,1,0.002,0,854101,N,854101,6230
421731,Paavontie 4,85410,24.51211437,63.90595639,4,854101,1,0.002,0,854101,N,854101,6240
419391,Teollisuustie 3,85410,24.5114055,63.90337715,1,854101,1,0,0.003,854101,N,854101,6250
4538966,Jussintie 6,85410,24.51519056,63.9043577,1,854101,1,0,0.003,854101,N,854101,6260
4072982,Jussintie 5-7,85410,24.51550052,63.90500029,1,854101,1,0,0.003,854101,N,854101,6270
420113,Aarnenkuja 2 A 1,85410,24.51622962,63.90389982,1,854101,1,0.002,0,854101,N,854101,6280
420114,Aarnenkuja 2 A 2,85410,24.51622962,63.90389982,2,854101,1,0.002,0,854101,N,854101,6290
420115,Aarnenkuja 2 A 3,85410,24.51622962,63.90389982,3,854101,1,0.002,0,854101,N,854101,6300
420116,Aarnenkuja 2 A 4,85410,24.51622962,63.90389982,4,854101,1,0.002,0,854101,N,854101,6310
420117,Aarnenkuja 2 A 5,85410,24.51622962,63.90389982,5,854101,1,0.002,0,854101,N,854101,6320
420118,Aarnenkuja 2 B 6,85410,24.51622962,63.90389982,6,854101,1,0.002,0,854101,N,854101,6330
420119,Aarnenkuja 2 B 7,85410,24.51622962,63.90389982,7,854101,1,0.002,0,854101,N,854101,6340
420120,Aarnenkuja 2 B 8,85410,24.51622962,63.90389982,8,854101,1,0.002,0,854101,N,854101,6350
420121,Aarnenkuja 2 B 9,85410,24.51622962,63.90389982,9,854101,1,0.002,0,854101,N,854101,6360
420132,Aarnenkuja 4 as 8,85410,24.51544612,63.90331193,1,854101,1,0.002,0.003,854101,N,854101,6370
420133,Aarnenkuja 4 as 7,85410,24.51544612,63.90331193,2,854101,1,0.002,0,854101,N,854101,6380
420134,Aarnenkuja 4 as 6,85410,24.51544612,63.90331193,3,854101,1,0.002,0,854101,N,854101,6390
420135,Aarnenkuja 4 as 5,85410,24.51544612,63.90331193,4,854101,1,0.002,0,854101,N,854101,6400
420136,Aarnenkuja 4 as 4,85410,24.51544612,63.90331193,5,854101,1,0.002,0,854101,N,854101,6410
420137,Aarnenkuja 4 as 3,85410,24.51544612,63.90331193,6,854101,1,0.002,0,854101,N,854101,6420
420138,Aarnenkuja 4 as 2,85410,24.51544612,63.90331193,7,854101,1,0.002,0,854101,N,854101,6430
420139,Aarnenkuja 4 as 1,85410,24.51544612,63.90331193,8,854101,1,0.002,0,854101,N,854101,6440
420122,Aarnenkuja 1 as 10,85410,24.51701551,63.90376969,1,854101,1,0.002,0.003,854101,N,854101,6450
420123,Aarnenkuja 1 as 9,85410,24.51701551,63.90376969,2,854101,1,0.002,0,854101,N,854101,6460
420124,Aarnenkuja 1 as 8,85410,24.51701551,63.90376969,3,854101,1,0.002,0,854101,N,854101,6470
420125,Aarnenkuja 1 as 7,85410,24.51701551,63.90376969,4,854101,1,0.002,0,854101,N,854101,6480
420126,Aarnenkuja 1 as 6,85410,24.51701551,63.90376969,5,854101,1,0.002,0,854101,N,854101,6490
420127,Aarnenkuja 1 as 5,85410,24.51701551,63.90376969,6,854101,1,0.002,0,854101,N,854101,6500
420128,Aarnenkuja 1 as 4,85410,24.51701551,63.90376969,7,854101,1,0.002,0,854101,N,854101,6510
420129,Aarnenkuja 1 as 3,85410,24.51701551,63.90376969,8,854101,1,0.002,0,854101,N,854101,6520
420130,Aarnenkuja 1 as 2,85410,24.51701551,63.90376969,9,854101,1,0.002,0,854101,N,854101,6530
420131,Aarnenkuja 1 as 1,85410,24.51701551,63.90376969,10,854101,1,0.002,0,854101,N,854101,6540
2251575,Salmuntie 3,85410,24.51651236,63.9030071,1,854101,1,0.002,0.003,854101,N,854101,6550
2251576,Salmuntie 5,85410,24.51651236,63.9030071,2,854101,1,0.002,0,854101,N,854101,6560
2251577,Salmuntie 7,85410,24.51651236,63.9030071,3,854101,1,0.002,0,854101,N,854101,6570
2251578,Salmuntie 1 A 1,85410,24.51725645,63.90242747,1,854101,1,0.002,0.003,854101,N,854101,6580
2251579,Salmuntie 1 A 2,85410,24.51725645,63.90242747,2,854101,1,0.002,0,854101,N,854101,6590
2251580,Salmuntie 1 B 3,85410,24.51725645,63.90242747,3,854101,1,0.002,0,854101,N,854101,6600
2251581,Salmuntie 1 B 4,85410,24.51725645,63.90242747,4,854101,1,0.002,0,854101,N,854101,6610
2251582,Salmuntie 1 B 5,85410,24.51725645,63.90242747,5,854101,1,0.002,0,854101,N,854101,6620
2251583,Salmuntie 1 B 6,85410,24.51725645,63.90242747,6,854101,1,0.002,0,854101,N,854101,6630
2251584,Salmuntie 1 C 7,85410,24.51725645,63.90242747,7,854101,1,0.002,0,854101,N,854101,6640
2251585,Salmuntie 1 C 8,85410,24.51725645,63.90242747,8,854101,1,0.002,0,854101,N,854101,6650
2251586,Salmuntie 1 C 9,85410,24.51725645,63.90242747,9,854101,1,0.002,0,854101,N,854101,6660
2251587,Salmuntie 1 C 10,85410,24.51725645,63.90242747,10,854101,1,0.002,0,854101,N,854101,6670
419339,Tolpantie 6,85410,24.51832086,63.90306505,1,854101,1,0.002,0.003,854101,N,854101,6680
419340,Tolpantie 4,85410,24.51832086,63.90306505,2,854101,1,0.002,0,854101,N,854101,6690
419341,Tolpantie 1 A 10,85410,24.51832086,63.90306505,3,854101,1,0.002,0,854101,N,854101,6700
419342,Tolpantie 1 A 9,85410,24.51832086,63.90306505,4,854101,1,0.002,0,854101,N,854101,6710
419343,Tolpantie 1 A 8,85410,24.51832086,63.90306505,5,854101,1,0.002,0,854101,N,854101,6720
419344,Tolpantie 1 A 7,85410,24.51832086,63.90306505,6,854101,1,0.002,0,854101,N,854101,6730
419345,Tolpantie 1 A 6,85410,24.51832086,63.90306505,7,854101,1,0.002,0,854101,N,854101,6740
419346,Tolpantie 1 A 5,85410,24.51832086,63.90306505,8,854101,1,0.002,0,854101,N,854101,6750
419347,Tolpantie 1 A 4,85410,24.51832086,63.90306505,9,854101,1,0.002,0,854101,N,854101,6760
419348,Tolpantie 1 A 3,85410,24.51832086,63.90306505,10,854101,1,0.002,0,854101,N,854101,6770
419349,Tolpantie 1 A 2,85410,24.51832086,63.90306505,11,854101,1,0.002,0,854101,N,854101,6780
419350,Tolpantie 1 A 1,85410,24.51832086,63.90306505,12,854101,1,0.002,0,854101,N,854101,6790
419351,Tolpantie 1 B 11,85410,24.51867602,63.90319679,1,854101,1,0.002,0.003,854101,N,854101,6800
419352,Tolpantie 1 B 12,85410,24.51867602,63.90319679,2,854101,1,0.002,0,854101,N,854101,6810
419353,Tolpantie 1 B 13,85410,24.51867602,63.90319679,3,854101,1,0.002,0,854101,N,854101,6820
419354,Tolpantie 1 B 14,85410,24.51867602,63.90319679,4,854101,1,0.002,0,854101,N,854101,6830
419355,Tolpantie 1 B 15,85410,24.51867602,63.90319679,5,854101,1,0.002,0,854101,N,854101,6840
419356,Tolpantie 1 B 16,85410,24.51867602,63.90319679,6,854101,1,0.002,0,854101,N,854101,6850
419357,Tolpantie 1 B 17,85410,24.51867602,63.90319679,7,854101,1,0.002,0,854101,N,854101,6860
419358,Tolpantie 1 B 18,85410,24.51867602,63.90319679,8,854101,1,0.002,0,854101,N,854101,6870
419359,Tolpantie 1 B 19,85410,24.51867602,63.90319679,9,854101,1,0.002,0,854101,N,854101,6880
419360,Tolpantie 1 B 20,85410,24.51867602,63.90319679,10,854101,1,0.002,0,854101,N,854101,6890
419361,Tolpantie 2,85410,24.51867602,63.90319679,11,854101,1,0.002,0,854101,N,854101,6900
5719160,Kehätie 2,85410,24.50843198,63.90312853,1,854101,1,0.002,0.003,854101,N,854101,3510
2586585,Kehätie 14,85410,24.51433224,63.90024106,1,854101,1,0.002,0.003,854101,N,854101,3520
5544724,Emännänmäki 1,85470,24.50409538,63.90881625,1,854101,1,0.002,0.003,854101,N,854101,430
4467617,Ouluntie 623,85310,24.35818841,64.0255762,1,8541028,1,0.002,0.003,8541028,N,8541028,10
420209,Ouluntie 622,85310,24.35784078,64.02492358,1,8541028,1,0.002,0.003,8541028,N,8541028,20
420208,Ouluntie 547,85310,24.34875708,64.01970435,1,8541028,1,0.002,0.003,8541028,N,8541028,30
2045007,Peltokorventie 68,85310,24.30996793,63.99768962,1,8541028,1,0.002,0.003,8541028,N,8541028,40
5339941,Peltokorventie 59,85310,24.30996793,63.99768962,2,8541028,1,0.002,0,8541028,N,8541028,50
2045008,Peltokorventie 58,85310,24.30996793,63.99768962,3,8541028,1,0.002,0,8541028,N,8541028,60
2045012,Peltokorventie 47,85310,24.30996793,63.99768962,4,8541028,1,0.002,0,8541028,N,8541028,70
2045009,Peltokorventie 41,85310,24.30996793,63.99768962,5,8541028,1,0.002,0,8541028,N,8541028,80
2045013,Peltokorventie 38,85310,24.30996793,63.99768962,6,8541028,1,0.002,0,8541028,N,8541028,90
2045011,Peltokorventie 34,85310,24.30996793,63.99768962,7,8541028,1,0.002,0,8541028,N,8541028,100
2045014,Peltokorventie 29,85310,24.31091196,63.9963786,1,8541028,1,0.002,0.003,8541028,N,8541028,110
2045010,Peltokorventie 28,85310,24.31091196,63.9963786,2,8541028,1,0.002,0,8541028,N,8541028,120
4421010,Peltokorventie 27,85310,24.31091196,63.9963786,3,8541028,1,0.002,0,8541028,N,8541028,130
